id,parti,Elected,How.long.have.you.had.a.position.in.your.current.party,Did.you.run.a.personal.campagn,In.which.country.were.you.born,Reinstate_InheritanceTax,Increase_TaxDeductionsPersonalHelp,ReimburseonlyInterestonMortgage_Possible,Remove_StateSupportConstructionRentHousing,Sweden_MulticulturalSociety,Sweden_LessRefugees,Ban_PublicCallstoPrayer,LowerSalary_Immigrants,GenderQuotas_Companies,ParentalLeaveEquallyDividedbyLaw,FinanceCulturePrivateActors,Dismantle_PublicJobAgency,SmallCompanies_FreedomtoFire,Lower_TaxonLabor,PoliceShouldFocusonExpulsionofIllegals,RemoveParoleforConvictedCriminals,Ban_Mendicity,Remove_TaxonFlights,Ban_MotorEnginesSalesby2025,Ban_UniqueUsePlast,Build_NuclearPowerPlants,Introduce_GoodBehaviorNoteatSchool,Ban_ReligiousSchools,StatesTakesoverSchool.fromMunicipalities.,Limit_PrivateSchoolsProfits,LowerCostLabor_DesertAreas,EaseConstruction_CoastalAreas,IncreaseRedistributionFromRichtoPoorMunicipalities,Sweden_joinNATO,Sweden_LeaveEU,StatesTakesoverHealthcarefromRegions,AdvancedMedecineonlyBigHospitals,IntroduceThirdSex,Which.of.these.areas.should.we.prioritize.in.the.budget...Max.3
49168,Liberalerna,x,4-9 year(s),Ja,Libanon,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Utbildning och forskning|Sänkta skatter
94366,Vänsterpartiet,x,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Arbetsmarknadsåtgärder
134820,Miljöpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning
251607,Kristdemokraterna,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Försvar och säkerhet|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
49341,Sverigedemokraterna,,10-20 year(s),Nej,Sverige,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Polis och rättsväsende
2959,Centerpartiet,,Over 20 years,Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,No_Answer,Infrastruktur och kommunikationer|Migration och integration|Polis och rättsväsende
199935,Kristdemokraterna,x,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,No_Answer,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
22350,Liberalerna,,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,Against,Against,In_Favor,In_Favor,Against,No_Answer,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
231900,Socialdemokraterna,x,Over 20 years,Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,No_Answer,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
340591,Vänsterpartiet,,4-9 year(s),Nej,Kurdistan/Syrien,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
159278,Centerpartiet,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Migration och integration
196109,Liberalerna,,10-20 year(s),Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,No_Answer,Pensioner och stöd till äldre|Utbildning och forskning|Sänkta skatter
28273,Socialdemokraterna,x,Over 20 years,Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,No_Answer,Infrastruktur och kommunikationer|Migration och integration|Pensioner och stöd till äldre
400204,Miljöpartiet,,4-9 year(s),Ja,USA,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Migration och integration|Utbildning och forskning
31797,Kristdemokraterna,,4-9 year(s),Ja,Skåne,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
274737,Kristdemokraterna,,4-9 year(s),Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,No_Answer,Against,In_Favor,No_Answer,Against,In_Favor,In_Favor,No_Answer,Barnbidrag och föräldraförsäkring|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
20738,Miljöpartiet,,1-3 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Migration och integration|Utbildning och forskning
4226,Socialdemokraterna,,1-3 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Against,No_Answer,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
156318,Liberalerna,,1-3 year(s),Ja,Sverige,Against,No_Answer,No_Answer,No_Answer,In_Favor,Against,No_Answer,No_Answer,In_Favor,In_Favor,No_Answer,No_Answer,No_Answer,In_Favor,No_Answer,In_Favor,Against,No_Answer,Against,No_Answer,No_Answer,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,No_Answer,In_Favor,Migration och integration|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
364032,Liberalerna,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Försvar och säkerhet|Migration och integration|Utbildning och forskning
382658,Miljöpartiet,,4-9 year(s),Nej,sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Migration och integration|Utbildning och forskning
82162,Liberalerna,,10-20 year(s),Nej,Sverige,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
307509,Centerpartiet,,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Utbildning och forskning
253892,Moderaterna,,10-20 year(s),Ja,Storbritannien,Against,In_Favor,Against,Against,In_Favor,Against,No_Answer,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,No_Answer,Against,Against,Against,Against,No_Answer,Against,No_Answer,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
160735,Vänsterpartiet,,10-20 year(s),Nej,Jämtland,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,No_Answer,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Migration och integration
28193,Liberalerna,,4-9 year(s),Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sänkta skatter
433808,Miljöpartiet,,Over 20 years,Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
84180,Vänsterpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,No_Answer,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,No_Answer,Against,Against,In_Favor,In_Favor,Against,No_Answer,In_Favor,No_Answer,In_Favor,No_Answer,Against,In_Favor,Against,In_Favor,No_Answer,No_Answer,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
414518,Miljöpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,No_Answer,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
82478,Miljöpartiet,,10-20 year(s),Ja,Irak,In_Favor,In_Favor,Against,Against,In_Favor,Against,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,Migration och integration|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
282976,Miljöpartiet,,Over 20 years,Nej,Sverige,No_Answer,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,No_Answer,Infrastruktur och kommunikationer|Migration och integration|Utbildning och forskning
2177,Liberalerna,,4-9 year(s),Nej,sveruge,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,No_Answer,No_Answer,Against,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,Against,No_Answer,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Migration och integration|Pensioner och stöd till äldre|Utbildning och forskning
8555,Centerpartiet,,1-3 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,In_Favor,No_Answer,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,No_Answer,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
76953,Centerpartiet,,None,Ja,Sverige,Against,No_Answer,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,No_Answer,No_Answer,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,No_Answer,No_Answer
63814,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,No_Answer,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
17260,Miljöpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
49152,Liberalerna,x,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Migration och integration|Polis och rättsväsende|Utbildning och forskning
219005,Vänsterpartiet,,Over 20 years,Nej,Sverige,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,No_Answer,No_Answer,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
37755,Centerpartiet,,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
31778,Kristdemokraterna,,10-20 year(s),Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Arbetsmarknadsåtgärder|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
122945,Miljöpartiet,,4-9 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
8509,Centerpartiet,x,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Migration och integration|Polis och rättsväsende|Utbildning och forskning
319926,Miljöpartiet,,1-3 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
14253,Miljöpartiet,,4-9 year(s),Ja,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Utbildning och forskning
17256,Miljöpartiet,,10-20 year(s),,,Against,In_Favor,In_Favor,Against,In_Favor,Against,No_Answer,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Migration och integration|Pensioner och stöd till äldre
62687,Moderaterna,x,Over 20 years,Ja,Sverige,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Försvar och säkerhet|Pensioner och stöd till äldre|Polis och rättsväsende
52772,Moderaterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
353409,Vänsterpartiet,,Over 20 years,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Arbetsmarknadsåtgärder|Infrastruktur och kommunikationer|Sjuka och personer med funktionsnedsättning
