resID,choID,atmilitary1,atreligion1,ated1,atprof1,atrace1,atmale1,atage1,atinc1,rating1,selected1,atmilitary2,atreligion2,ated2,atprof2,atrace2,atmale2,atage2,atinc2,rating2,selected2
A28OR0DDYOT4XB,634,Did Not Serve,Mormon,Small college,Lawyer,Caucasian,Male,60,65,1,0,Did Not Serve,None,Small college,Farmer,Hispanic,Male,60,65,5,1
A28OR0DDYOT4XB,635,Served,None,Baptist college,Farmer,Black,Female,36,54,3,0,Did Not Serve,None,State university,Car dealer,Hispanic,Female,52,54,4,1
A28OR0DDYOT4XB,636,Served,Catholic,Small college,Farmer,Native American,Male,52,92,4,1,Did Not Serve,Catholic,Baptist college,Farmer,Caucasian,Male,68,65,1,0
A28OR0DDYOT4XB,637,Served,Mormon,State university,Car dealer,Asian American,Male,75,92,3,0,Did Not Serve,None,No BA,Lawyer,Native American,Male,36,54,7,1
A28OR0DDYOT4XB,638,Did Not Serve,Jewish,Community college,Business owner,White,Female,52,92,5,1,Did Not Serve,Mormon,Community college,Business owner,White,Female,75,5100,1,0
A28YNRSKUQ8NC3,532,Served,Evangelical protestant,Small college,Farmer,Asian American,Male,52,210,,1,Did Not Serve,Evangelical protestant,State university,Lawyer,Native American,Male,52,65,2,0
A28YNRSKUQ8NC3,533,Served,Mormon,No BA,Lawyer,Black,Male,75,54,7,1,Did Not Serve,Jewish,Ivy League university,Car dealer,White,Male,36,32,2,0
A28YNRSKUQ8NC3,534,Did Not Serve,Evangelical protestant,Community college,Farmer,Black,Female,68,210,6,1,Served,Catholic,Baptist college,Business owner,White,Female,60,32,2,0
A28YNRSKUQ8NC3,535,Served,Mainline protestant,Small college,Car dealer,Asian American,Male,75,32,6,0,Served,Mormon,No BA,Lawyer,Native American,Male,36,65,2,1
A28YNRSKUQ8NC3,536,Served,Mormon,Community college,Lawyer,Caucasian,Female,60,54,7,1,Served,None,No BA,Farmer,White,Male,45,5100,2,0
A28YNRSKUQ8NC3,537,Did Not Serve,Catholic,Small college,High school teacher,Black,Male,45,210,7,1,Did Not Serve,Mainline protestant,No BA,Lawyer,Asian American,Male,52,54,2,0
A29CBLJCD6X978,1492,Served,None,No BA,High school teacher,Black,Female,45,54,5,1,Served,Jewish,Community college,Doctor,White,Male,60,65,5,0
A29CBLJCD6X978,1493,Served,None,Ivy League university,Lawyer,Asian American,Female,45,65,6,1,Did Not Serve,None,Small college,Farmer,Caucasian,Female,75,210,4,0
A29CBLJCD6X978,1494,Served,Evangelical protestant,State university,Business owner,Caucasian,Female,68,210,5,1,Served,Evangelical protestant,Baptist college,Lawyer,White,Female,52,92,4,0
A29CBLJCD6X978,1495,Did Not Serve,Mainline protestant,Small college,Car dealer,Caucasian,Female,68,65,2,0,Served,Mainline protestant,State university,Lawyer,White,Female,60,5100,2,1
A29CBLJCD6X978,1496,Did Not Serve,Mainline protestant,Small college,High school teacher,Asian American,Male,75,54,2,1,Did Not Serve,Evangelical protestant,No BA,High school teacher,Hispanic,Female,75,32,2,0
A29CBLJCD6X978,1497,Served,Mormon,State university,Car dealer,Asian American,Male,68,5100,2,0,Served,Mainline protestant,Ivy League university,Business owner,Hispanic,Male,36,65,4,1
A29F2E3QWCU53J,645,Served,Jewish,Small college,Doctor,White,Female,36,65,4,0,Did Not Serve,Mainline protestant,State university,Doctor,Black,Female,68,65,5,1
A29F2E3QWCU53J,646,Served,Catholic,State university,Car dealer,Black,Female,52,92,4,1,Served,Mainline protestant,No BA,High school teacher,Asian American,Female,36,32,3,0
A29F2E3QWCU53J,647,Did Not Serve,None,Community college,Lawyer,Asian American,Male,36,210,5,1,Did Not Serve,Mainline protestant,Baptist college,Car dealer,Hispanic,Female,68,32,4,0
A29F2E3QWCU53J,648,Did Not Serve,Mormon,No BA,Lawyer,Native American,Female,45,65,3,1,Did Not Serve,Catholic,Ivy League university,Car dealer,Hispanic,Male,45,5100,2,0
A29F2E3QWCU53J,649,Did Not Serve,Mormon,Community college,Car dealer,White,Male,36,65,1,0,Served,Catholic,No BA,Doctor,Native American,Female,75,92,2,1
A29F2E3QWCU53J,650,Served,Mormon,Baptist college,Doctor,Black,Male,36,210,3,0,Served,None,Baptist college,Farmer,White,Male,60,65,4,1
A29FIOR054ZH6C,1591,Served,Evangelical protestant,Small college,Car dealer,Asian American,Male,52,65,5,1,Did Not Serve,None,Small college,Business owner,Black,Female,68,32,4,0
A29FIOR054ZH6C,1592,Served,Mainline protestant,Ivy League university,Farmer,Native American,Male,52,65,6,1,Served,Mainline protestant,Baptist college,Doctor,Black,Female,68,5100,3,0
A29FIOR054ZH6C,1593,Served,Catholic,State university,Farmer,Caucasian,Male,52,210,7,1,Did Not Serve,None,Community college,Business owner,Caucasian,Female,45,32,3,0
A29FIOR054ZH6C,1594,Did Not Serve,Mormon,Community college,Business owner,Native American,Female,68,5100,5,0,Did Not Serve,Mormon,Small college,Car dealer,Black,Female,45,32,4,1
A29FIOR054ZH6C,1595,Served,Jewish,State university,Business owner,White,Female,68,92,3,0,Served,Catholic,Baptist college,Car dealer,Asian American,Female,75,5100,5,1
A29FIOR054ZH6C,1596,Did Not Serve,Mormon,Small college,Farmer,Native American,Female,68,5100,5,1,Did Not Serve,None,No BA,High school teacher,Hispanic,Male,60,65,4,0
A29PMRCRJ7Q9ZD,741,Did Not Serve,Mainline protestant,Ivy League university,Lawyer,Asian American,Male,52,32,5,1,Did Not Serve,Mormon,Community college,High school teacher,Hispanic,Female,75,5100,4,0
A29PMRCRJ7Q9ZD,742,Served,Mainline protestant,Community college,High school teacher,Hispanic,Female,45,92,5,0,Served,None,No BA,High school teacher,Native American,Female,36,5100,6,1
A29PMRCRJ7Q9ZD,743,Did Not Serve,Evangelical protestant,Ivy League university,High school teacher,Caucasian,Female,52,5100,4,1,Did Not Serve,Mormon,Community college,High school teacher,Caucasian,Male,45,65,4,0
A29PMRCRJ7Q9ZD,744,Did Not Serve,Jewish,Baptist college,Lawyer,Caucasian,Male,68,32,3,0,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,Asian American,Female,36,65,6,1
A29PMRCRJ7Q9ZD,745,Did Not Serve,Jewish,State university,Business owner,Asian American,Female,68,65,5,1,Served,Mainline protestant,No BA,High school teacher,Hispanic,Male,68,54,5,0
A29PMRCRJ7Q9ZD,746,Served,Mainline protestant,Ivy League university,Car dealer,White,Female,36,65,4,0,Served,None,Small college,Business owner,Black,Female,36,65,5,1
A2A4XJS8LQMNZD,16,Did Not Serve,Jewish,State university,Doctor,Hispanic,Female,68,54,5,0,Served,Mormon,Ivy League university,High school teacher,Black,Female,36,54,6,1
A2A4XJS8LQMNZD,17,Did Not Serve,Mormon,Community college,Car dealer,Black,Male,60,65,6,1,Did Not Serve,Mormon,Small college,High school teacher,White,Male,68,210,4,0
A2A4XJS8LQMNZD,18,Served,None,Ivy League university,Farmer,Black,Male,36,92,6,1,Served,Catholic,Community college,Lawyer,Hispanic,Female,75,54,5,0
A2A4XJS8LQMNZD,19,Did Not Serve,Mainline protestant,Baptist college,High school teacher,Hispanic,Female,68,210,5,1,Served,Evangelical protestant,Ivy League university,Lawyer,Black,Female,45,32,6,0
A2A4XJS8LQMNZD,20,Did Not Serve,Jewish,Baptist college,Doctor,White,Female,75,54,5,0,Did Not Serve,Catholic,Baptist college,Farmer,White,Male,45,65,6,1
A2AHS2MN3M5CVX,949,Served,None,Small college,Doctor,Black,Male,68,54,4,1,Did Not Serve,Evangelical protestant,Small college,Lawyer,Asian American,Female,45,32,3,0
A2AHS2MN3M5CVX,950,Did Not Serve,Catholic,Baptist college,Business owner,Hispanic,Female,68,65,4,1,Served,Evangelical protestant,Community college,High school teacher,Asian American,Male,75,54,3,0
A2AHS2MN3M5CVX,951,Served,Jewish,State university,High school teacher,Caucasian,Female,52,32,4,1,Served,Evangelical protestant,Ivy League university,High school teacher,Hispanic,Male,52,54,3,0
A2AHS2MN3M5CVX,952,Served,Mormon,Ivy League university,Doctor,White,Male,45,92,4,1,Did Not Serve,Evangelical protestant,No BA,Doctor,Asian American,Male,36,92,3,0
A2AHS2MN3M5CVX,953,Did Not Serve,Catholic,Small college,Doctor,White,Male,60,92,4,1,Did Not Serve,Evangelical protestant,State university,Business owner,Asian American,Male,36,54,3,0
A2AHS2MN3M5CVX,954,Did Not Serve,Catholic,Community college,Business owner,Caucasian,Female,52,65,4,1,Did Not Serve,Catholic,No BA,High school teacher,Asian American,Female,45,65,3,0
A2AKNQCQM49AOX,579,Served,Evangelical protestant,No BA,Farmer,Native American,Female,52,54,2,0,Did Not Serve,Mainline protestant,Community college,Doctor,Black,Female,36,65,3,1
A2AKNQCQM49AOX,580,Served,Mainline protestant,State university,Business owner,White,Male,36,54,4,0,Served,Mormon,Ivy League university,High school teacher,Hispanic,Female,52,65,4,1
A2AKNQCQM49AOX,581,Did Not Serve,Catholic,No BA,Doctor,Caucasian,Female,68,32,2,0,Served,Mainline protestant,Ivy League university,High school teacher,White,Female,75,210,5,1
A2AKNQCQM49AOX,582,Served,Catholic,Community college,Doctor,Asian American,Male,68,92,3,1,Did Not Serve,Evangelical protestant,Small college,Business owner,Hispanic,Female,52,92,2,0
A2AKNQCQM49AOX,583,Served,Catholic,Ivy League university,Lawyer,Asian American,Female,60,5100,5,1,Served,Mormon,No BA,Lawyer,Asian American,Male,45,65,4,0
A2AKNQCQM49AOX,584,Served,Mainline protestant,Ivy League university,Lawyer,White,Female,52,32,5,1,Did Not Serve,Mainline protestant,Community college,Business owner,Black,Female,68,54,3,0
A2APMBRRXQHDWL,362,Served,Catholic,No BA,Farmer,Asian American,Female,60,92,3,0,Served,None,Community college,High school teacher,Caucasian,Male,68,54,4,1
A2APMBRRXQHDWL,363,Did Not Serve,Mormon,Ivy League university,Farmer,Asian American,Male,52,54,3,0,Did Not Serve,None,Small college,Business owner,Hispanic,Female,68,210,6,1
A2APMBRRXQHDWL,364,Did Not Serve,None,Ivy League university,High school teacher,Caucasian,Male,75,65,5,1,Did Not Serve,Catholic,Community college,Farmer,White,Male,45,32,4,0
A2APMBRRXQHDWL,365,Served,None,No BA,Lawyer,White,Female,52,210,5,1,Served,None,Community college,Farmer,White,Female,45,210,4,0
A2APMBRRXQHDWL,366,Did Not Serve,Mainline protestant,Ivy League university,Car dealer,Hispanic,Female,75,54,4,0,Served,None,Ivy League university,Car dealer,Native American,Female,68,210,5,1
A2ATR3FY1O3YBE,1650,Did Not Serve,Mormon,No BA,Business owner,Asian American,Male,36,210,5,1,Served,Mainline protestant,Ivy League university,Lawyer,Hispanic,Female,36,5100,4,0
A2ATR3FY1O3YBE,1651,Served,Mainline protestant,No BA,Doctor,Hispanic,Female,60,210,3,1,Did Not Serve,Catholic,Small college,High school teacher,Native American,Female,75,54,2,0
A2ATR3FY1O3YBE,1652,Served,None,State university,Farmer,Hispanic,Female,75,210,4,0,Served,Mormon,Community college,Doctor,Caucasian,Female,52,65,3,1
A2ATR3FY1O3YBE,1653,Did Not Serve,Catholic,No BA,High school teacher,White,Male,60,5100,4,1,Served,Mormon,Baptist college,Car dealer,Asian American,Male,75,210,3,0
A2ATR3FY1O3YBE,1654,Did Not Serve,Mainline protestant,State university,Doctor,White,Female,75,92,5,0,Did Not Serve,Jewish,Baptist college,High school teacher,Caucasian,Male,52,5100,3,1
A2ATR3FY1O3YBE,1655,Served,Catholic,Ivy League university,Car dealer,Caucasian,Male,36,5100,5,0,Served,Mainline protestant,State university,Car dealer,Asian American,Female,60,54,4,1
A2BLKDQBJQBSEM,1534,Served,None,State university,Business owner,White,Male,36,54,3,0,Served,None,Ivy League university,Business owner,White,Female,52,32,6,1
A2BLKDQBJQBSEM,1535,Served,Jewish,Baptist college,Farmer,Asian American,Female,68,92,5,1,Served,Jewish,No BA,Car dealer,Hispanic,Female,45,32,3,0
A2BLKDQBJQBSEM,1536,Did Not Serve,Jewish,Ivy League university,Farmer,Native American,Male,68,32,3,0,Did Not Serve,Mainline protestant,Small college,High school teacher,Hispanic,Female,60,32,6,1
A2BNOEYZ3VRW2R,1056,Did Not Serve,Jewish,Ivy League university,Doctor,Black,Male,52,210,4,0,Did Not Serve,Evangelical protestant,Baptist college,High school teacher,Asian American,Male,60,65,6,1
A2BNOEYZ3VRW2R,1057,Served,Mainline protestant,Baptist college,Business owner,Asian American,Female,75,32,7,1,Served,Evangelical protestant,Community college,Doctor,Asian American,Male,52,92,4,0
A2BNOEYZ3VRW2R,1058,Served,Evangelical protestant,Ivy League university,Farmer,Asian American,Female,75,54,7,1,Served,Mainline protestant,No BA,Car dealer,Native American,Female,68,92,6,0
A2BNOEYZ3VRW2R,1059,Did Not Serve,None,No BA,Doctor,Native American,Male,52,210,4,0,Served,Catholic,Ivy League university,High school teacher,Caucasian,Female,68,92,7,1
A2BNOEYZ3VRW2R,1060,Did Not Serve,Mainline protestant,No BA,Business owner,Black,Female,52,5100,6,1,Served,Mainline protestant,Small college,Farmer,Caucasian,Male,36,54,4,0
A2BNOEYZ3VRW2R,1061,Did Not Serve,Evangelical protestant,Small college,Doctor,Caucasian,Male,52,54,4,0,Did Not Serve,None,No BA,Doctor,Black,Female,36,5100,6,1
A2DTTNGUXTEGHQ,990,Did Not Serve,Mainline protestant,Small college,Doctor,White,Male,52,5100,3,0,Served,Catholic,Baptist college,Doctor,White,Female,68,65,4,1
A2DTTNGUXTEGHQ,991,Served,Evangelical protestant,Community college,Farmer,White,Female,68,210,3,0,Did Not Serve,Jewish,Ivy League university,Doctor,Black,Male,36,92,5,1
A2DTTNGUXTEGHQ,992,Did Not Serve,Mainline protestant,State university,Lawyer,Asian American,Male,68,32,5,1,Did Not Serve,Evangelical protestant,Baptist college,High school teacher,Black,Male,36,54,4,0
A2DTTNGUXTEGHQ,993,Did Not Serve,Mormon,Ivy League university,Doctor,Native American,Male,68,210,2,0,Did Not Serve,Evangelical protestant,No BA,Lawyer,Caucasian,Female,68,65,4,1
A2DTTNGUXTEGHQ,994,Did Not Serve,Evangelical protestant,Small college,Car dealer,Native American,Male,60,210,3,0,Served,Evangelical protestant,Ivy League university,High school teacher,Asian American,Male,36,65,6,1
A2DTTNGUXTEGHQ,995,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,Black,Male,45,92,4,0,Did Not Serve,None,Community college,Farmer,White,Female,52,65,5,1
A2DUFUDYLI9VFK,1698,Served,Evangelical protestant,Community college,Lawyer,White,Male,60,5100,4,0,Did Not Serve,Mainline protestant,Community college,Business owner,Black,Female,60,5100,5,1
A2DUFUDYLI9VFK,1699,Did Not Serve,Mainline protestant,Community college,Lawyer,White,Female,52,54,5,1,Did Not Serve,Evangelical protestant,No BA,Farmer,Caucasian,Male,36,210,4,0
A2DUFUDYLI9VFK,1700,Served,Catholic,Community college,Farmer,Native American,Female,68,65,5,1,Served,None,Community college,Car dealer,Black,Male,68,92,4,0
A2DUFUDYLI9VFK,1701,Served,Mormon,Ivy League university,High school teacher,Native American,Male,68,65,4,0,Did Not Serve,Mainline protestant,Ivy League university,Farmer,Hispanic,Male,75,5100,4,1
A2DUFUDYLI9VFK,1702,Served,Evangelical protestant,State university,Lawyer,Caucasian,Male,36,210,5,0,Did Not Serve,Catholic,Small college,Farmer,Black,Male,75,65,4,1
A2DUFUDYLI9VFK,1703,Did Not Serve,Mainline protestant,Community college,Lawyer,Native American,Male,52,92,4,0,Served,None,State university,Car dealer,White,Female,36,32,5,1
A2E593S4Y9C3Z6,313,Served,Mormon,No BA,Doctor,Asian American,Female,68,92,6,0,Served,Catholic,Community college,Farmer,Black,Male,52,5100,5,1
A2E593S4Y9C3Z6,314,Served,Mormon,Ivy League university,Business owner,Caucasian,Female,52,54,6,1,Did Not Serve,Jewish,State university,High school teacher,White,Female,36,210,5,0
A2E593S4Y9C3Z6,315,Served,Evangelical protestant,Small college,Car dealer,Caucasian,Female,45,54,7,1,Served,Evangelical protestant,No BA,Farmer,White,Male,60,92,5,0
A2E593S4Y9C3Z6,316,Served,Jewish,Baptist college,Car dealer,Asian American,Female,45,54,7,1,Did Not Serve,Mormon,Ivy League university,Farmer,Hispanic,Female,68,92,6,0
A2E593S4Y9C3Z6,317,Did Not Serve,Jewish,Baptist college,Farmer,Native American,Female,52,32,7,0,Served,Mormon,Small college,Farmer,Caucasian,Female,52,5100,6,1
A2EXAI6Y6RRVYO,1222,Served,Mainline protestant,Ivy League university,Farmer,White,Female,68,32,7,1,Did Not Serve,None,Small college,Car dealer,White,Female,45,65,4,0
A2EXAI6Y6RRVYO,1223,Served,Mormon,Ivy League university,Business owner,White,Female,36,5100,5,1,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,Asian American,Male,75,65,4,0
A2EXAI6Y6RRVYO,1224,Did Not Serve,Catholic,No BA,Farmer,Asian American,Female,75,210,5,0,Did Not Serve,Mainline protestant,Community college,Doctor,Asian American,Male,52,65,4,1
A2EXAI6Y6RRVYO,1225,Did Not Serve,None,Community college,Doctor,White,Male,68,65,6,0,Served,Catholic,Ivy League university,Farmer,Native American,Female,45,65,4,1
A2FZ37X4VH9R9B,1428,Did Not Serve,Mainline protestant,Ivy League university,Farmer,Asian American,Female,52,92,3,1,Did Not Serve,None,Small college,High school teacher,Native American,Male,75,54,1,0
A2FZ37X4VH9R9B,1429,Served,None,Ivy League university,High school teacher,Asian American,Male,36,32,2,0,Served,Jewish,Small college,Doctor,Black,Female,52,210,1,1
A2FZ37X4VH9R9B,1430,Served,Mormon,State university,Lawyer,Caucasian,Male,68,92,4,1,Did Not Serve,Jewish,Baptist college,Car dealer,Black,Female,60,92,1,0
A2FZ37X4VH9R9B,1431,Did Not Serve,Mainline protestant,Small college,High school teacher,Caucasian,Male,68,92,1,1,Served,Jewish,Ivy League university,Car dealer,Asian American,Female,60,210,1,0
A2FZ37X4VH9R9B,1432,Did Not Serve,None,Community college,Farmer,Asian American,Female,45,92,1,1,Served,Catholic,Community college,Business owner,Native American,Male,36,5100,1,0
A2G57M3XD1AIBS,1339,Did Not Serve,Catholic,Community college,Car dealer,Caucasian,Female,52,65,3,0,Did Not Serve,Evangelical protestant,State university,Doctor,Caucasian,Female,36,5100,6,1
A2G57M3XD1AIBS,1340,Did Not Serve,None,Community college,Lawyer,Caucasian,Male,60,5100,7,1,Did Not Serve,Mainline protestant,No BA,Farmer,Caucasian,Female,60,54,1,0
A2G57M3XD1AIBS,1341,Served,None,State university,Doctor,Hispanic,Male,36,32,6,1,Served,Mainline protestant,No BA,Doctor,Black,Male,52,210,2,0
A2G57M3XD1AIBS,1342,Did Not Serve,Mainline protestant,Ivy League university,High school teacher,Hispanic,Male,52,54,3,0,Served,Mormon,State university,Farmer,White,Female,52,5100,5,1
A2G57M3XD1AIBS,1343,Served,Evangelical protestant,No BA,Doctor,Hispanic,Female,60,210,3,0,Did Not Serve,None,Baptist college,Business owner,Asian American,Male,45,92,4,1
A2G57M3XD1AIBS,1344,Served,Mainline protestant,Ivy League university,Farmer,Caucasian,Male,52,32,3,0,Did Not Serve,None,Baptist college,Lawyer,Black,Female,60,54,5,1
A2GKZQPNFDV4NL,1310,Did Not Serve,Mainline protestant,Ivy League university,Business owner,Black,Female,60,5100,5,1,Did Not Serve,Mormon,Baptist college,Doctor,Black,Male,75,92,4,0
A2GKZQPNFDV4NL,1311,Served,Catholic,No BA,Lawyer,Asian American,Male,68,32,1,0,Did Not Serve,Mormon,Ivy League university,Business owner,Native American,Male,75,32,4,1
A2GKZQPNFDV4NL,1312,Did Not Serve,Jewish,State university,Farmer,Hispanic,Male,52,92,3,0,Served,None,State university,Business owner,Native American,Male,36,5100,4,1
A2GKZQPNFDV4NL,1313,Served,None,State university,Car dealer,White,Male,68,54,4,0,Did Not Serve,Evangelical protestant,Small college,Doctor,Hispanic,Male,36,32,4,1
A2GKZQPNFDV4NL,1314,Served,Evangelical protestant,Baptist college,Doctor,White,Female,75,32,4,0,Did Not Serve,Mainline protestant,Small college,High school teacher,Black,Male,52,32,5,1
